title,author,year,publication,citation
Neural Dubber: Dubbing for Videos According to Scripts,"Chenxu Hu, Qiao Tian, Tingle Li, Wang Yuping, Yuxuan Wang, Hang Zhao",2021,NeurIPS2021,-999
Neural Bootstrapper,"Minsuk Shin, Hyungjoo Cho, Hyun-seok Min, Sungbin Lim",2021,NeurIPS2021,-999
An Axiomatic Theory of Provably-Fair Welfare-Centric Machine Learning,Cyrus Cousins,2021,NeurIPS2021,-999
HSVA: Hierarchical Semantic-Visual Adaptation for Zero-Shot Learning,"Shiming Chen, Guosen Xie, Yang Liu, Qinmu Peng, Baigui Sun, Hao Li, Xinge You, Ling Shao",2021,NeurIPS2021,-999
Higher Order Kernel Mean Embeddings to Capture Filtrations of Stochastic Processes,"Cristopher Salvi, Maud Lemercier, Chong Liu, Blanka Horvath, Theodoros Damoulas, Terry Lyons",2021,NeurIPS2021,-999
Low-Rank Subspaces in GANs,"Jiapeng Zhu, Ruili Feng, Yujun Shen, Deli Zhao, Zheng-Jun Zha, Jingren Zhou, Qifeng Chen",2021,NeurIPS2021,-999
Neural Symplectic Form: Learning Hamiltonian Equations on General Coordinate Systems,"Yuhan Chen, Takashi Matsubara, Takaharu Yaguchi",2021,NeurIPS2021,-999
Sample-Efficient Reinforcement Learning Is Feasible for Linearly Realizable MDPs with Limited Revisiting,"Gen Li, Yuxin Chen, Yuejie Chi, Yuantao Gu, Yuting Wei",2021,NeurIPS2021,-999
Self-Paced Contrastive Learning for Semi-supervised Medical Image Segmentation with Meta-labels,"Jizong Peng, Ping Wang, Christian Desrosiers, Marco Pedersoli",2021,NeurIPS2021,-999
Reverse engineering recurrent neural networks with Jacobian switching linear dynamical systems,"Jimmy Smith, Scott Linderman, David Sussillo",2021,NeurIPS2021,-999
Learning-Augmented Dynamic Power Management with Multiple States via New Ski Rental Bounds,"Antonios Antoniadis, Christian Coester, Marek Elias, Adam Polak, Bertrand Simon",2021,NeurIPS2021,-999
Learning Equivariant Energy Based Models with Equivariant Stein Variational Gradient Descent,"Priyank Jaini, Lars Holdijk, Max Welling",2021,NeurIPS2021,-999
Information Directed Sampling for Sparse Linear Bandits,"Botao Hao, Tor Lattimore, Wei Deng",2021,NeurIPS2021,-999
Linear Convergence of Gradient Methods for Estimating Structured Transition Matrices in High-dimensional Vector Autoregressive Models,"Xiao Lv, Wei Cui, Yulong Liu",2021,NeurIPS2021,-999
Large-Scale Unsupervised Object Discovery,"Van Huy Vo, Elena Sizikova, Cordelia Schmid, Patrick Pérez, Jean Ponce",2021,NeurIPS2021,-999
Sparse Steerable Convolutions: An Efficient Learning of SE(3)-Equivariant Features for Estimation and Tracking of Object Poses in 3D Space,"Jiehong Lin, Hongyang Li, Ke Chen, Jiangbo Lu, Kui Jia",2021,NeurIPS2021,-999
Noisy Adaptation Generates Lévy Flights in Attractor Neural Networks,"Xingsi Dong, Tianhao Chu, Tiejun Huang, Zilong Ji, Si Wu",2021,NeurIPS2021,-999
On Linear Stability of SGD and Input-Smoothness of Neural Networks,"Chao Ma, Lexing Ying",2021,NeurIPS2021,-999
Joint inference and input optimization in equilibrium networks,"Swaminathan Gurumurthy, Shaojie Bai, Zachary Manchester, J. Zico Kolter",2021,NeurIPS2021,-999
A unified framework for bandit multiple testing,"Ziyu Xu, Ruodu Wang, Aaditya Ramdas",2021,NeurIPS2021,-999
Recovering Latent Causal Factor for Generalization to Distributional Shifts,"Xinwei Sun, Botong Wu, Xiangyu Zheng, Chang Liu, Wei Chen, Tao Qin, Tie-Yan Liu",2021,NeurIPS2021,-999
Graph Differentiable Architecture Search with Structure Learning,"Yijian Qin, Xin Wang, Zeyang Zhang, Wenwu Zhu",2021,NeurIPS2021,-999
Designing Counterfactual Generators using Deep Model Inversion,"Jayaraman Thiagarajan, Vivek Sivaraman Narayanaswamy, Deepta Rajan, Jia Liang, Akshay Chaudhari, Andreas Spanias",2021,NeurIPS2021,-999
A Faster Maximum Cardinality Matching Algorithm with Applications in Machine Learning,"Nathaniel Lahn, Sharath Raghvendra, Jiacheng Ye",2021,NeurIPS2021,-999
Dynamic population-based meta-learning for multi-agent communication with natural language,"Abhinav Gupta, Marc Lanctot, Angeliki Lazaridou",2021,NeurIPS2021,-999
Adversarial Neuron Pruning Purifies Backdoored Deep Models,"Dongxian Wu, Yisen Wang",2021,NeurIPS2021,-999
Towards Robust and Reliable Algorithmic Recourse,"Sohini Upadhyay, Shalmali Joshi, Himabindu Lakkaraju",2021,NeurIPS2021,-999
Neural Rule-Execution Tracking Machine For Transformer-Based Text Generation,"Yufei Wang, Can Xu, Huang Hu, Chongyang Tao, Stephen Wan, Mark Dras, Mark Johnson, Daxin Jiang",2021,NeurIPS2021,-999
Scalable Online Planning via Reinforcement Learning Fine-Tuning,"Arnaud Fickinger, Hengyuan Hu, Brandon Amos, Stuart Russell, Noam Brown",2021,NeurIPS2021,-999
Adversarial Regression with Doubly Non-negative Weighting Matrices,"Tam Le, Truyen Nguyen, Makoto Yamada, Jose Blanchet, Viet Anh Nguyen",2021,NeurIPS2021,-999
Learned Robust PCA: A Scalable Deep Unfolding Approach for High-Dimensional Outlier Detection,"HanQin Cai, Jialin Liu, Wotao Yin",2021,NeurIPS2021,-999
Proxy-Normalizing Activations to Match Batch Normalization while Removing Batch Dependence,"Antoine Labatie, Dominic Masters, Zach Eaton-Rosen, Carlo Luschi",2021,NeurIPS2021,-999
Dynamic Bottleneck for Robust Self-Supervised Exploration,"Chenjia Bai, Lingxiao Wang, Lei Han, Animesh Garg, Jianye Hao, Peng Liu, Zhaoran Wang",2021,NeurIPS2021,-999
ProTo: Program-Guided Transformer for Program-Guided Tasks,"Zelin Zhao, Karan Samel, Binghong Chen, lee song",2021,NeurIPS2021,-999
An Efficient Transfer Learning Framework for Multiagent Reinforcement Learning,"Tianpei Yang, Weixun Wang, Hongyao Tang, Jianye Hao, Zhaopeng Meng, Hangyu Mao, Dong Li, Wulong Liu, Yingfeng Chen, Yujing Hu, Changjie Fan, Chengwei Zhang",2021,NeurIPS2021,-999
Learning to Time-Decode in Spiking Neural Networks Through the Information Bottleneck,"Nicolas Skatchkovsky, Osvaldo Simeone, Hyeryung Jang",2021,NeurIPS2021,-999
NEO: Non Equilibrium Sampling on the Orbits of a Deterministic Transform,"Achille Thin, Yazid Janati El Idrissi, Sylvain Le Corff, Charles Ollion, Eric Moulines, Arnaud Doucet, Alain Durmus, Christian X Robert",2021,NeurIPS2021,-999
Relaxing Local Robustness,"Klas Leino, Matt Fredrikson",2021,NeurIPS2021,-999
Tuning Large Neural Networks via Zero-Shot Hyperparameter Transfer,"Ge Yang, Edward Hu, Igor Babuschkin, Szymon Sidor, Xiaodong Liu, David Farhi, Nick Ryder, Jakub Pachocki, Weizhu Chen, Jianfeng Gao",2021,NeurIPS2021,-999
Statistical Regeneration Guarantees of the Wasserstein Autoencoder with Latent Space Consistency,"Anish Chakrabarty, Swagatam Das",2021,NeurIPS2021,-999
Leveraging the Inductive Bias of Large Language Models for Abstract Textual Reasoning,"Christopher Rytting, David Wingate",2021,NeurIPS2021,-999
Differentiable Simulation of Soft Multi-body Systems,"Yiling Qiao, Junbang Liang, Vladlen Koltun, Ming Lin",2021,NeurIPS2021,-999
Good Classification Measures and How to Find Them,"Martijn Gösgens, Anton Zhiyanov, Aleksey Tikhonov, Liudmila Prokhorenkova",2021,NeurIPS2021,-999
Distilling Robust and Non-Robust Features in Adversarial Examples by Information Bottleneck,"Junho Kim, Byung-Kwan Lee, Yong Man Ro",2021,NeurIPS2021,-999
Vector-valued Gaussian Processes on Riemannian Manifolds via Gauge Independent Projected Kernels,"Michael Hutchinson, Alexander Terenin, Viacheslav Borovitskiy, So Takao, Yee Teh, Marc Deisenroth",2021,NeurIPS2021,-999
On the Representation Power of Set Pooling Networks,"Christian Bueno, Alan Hylton",2021,NeurIPS2021,-999
Learning Policies with Zero or Bounded Constraint Violation for Constrained MDPs,"Tao Liu, Ruida Zhou, Dileep Kalathil, Panganamala Kumar, Chao Tian",2021,NeurIPS2021,-999
A Prototype-Oriented Framework for Unsupervised Domain Adaptation,"Korawat Tanwisuth, Xinjie Fan, Huangjie Zheng, Shujian Zhang, Hao Zhang, Bo Chen, Mingyuan Zhou",2021,NeurIPS2021,-999
Mining the Benefits of Two-stage and  One-stage HOI Detection,"Aixi Zhang, Yue Liao, Si Liu, Miao Lu, Yongliang Wang, Chen Gao, XIAOBO LI",2021,NeurIPS2021,-999
Discerning Decision-Making Process of Deep Neural Networks with Hierarchical Voting Transformation,"Ying Sun, Hengshu Zhu, Chuan Qin, Fuzhen Zhuang, Qing He, Hui Xiong",2021,NeurIPS2021,-999
Risk-averse Heteroscedastic Bayesian Optimization,"Anastasia Makarova, Ilnura Usmanova, Ilija Bogunovic, Andreas Krause",2021,NeurIPS2021,-999
Invertible DenseNets with Concatenated LipSwish,"Yura Perugachi-Diaz, Jakub Tomczak, Sandjai Bhulai",2021,NeurIPS2021,-999
Topological Detection of Trojaned Neural Networks,"Songzhu Zheng, Yikai Zhang, Hubert Wagner, Mayank Goswami, Chao Chen",2021,NeurIPS2021,-999
Provably Strict Generalisation Benefit for Invariance in Kernel Methods,Bryn Elesedy,2021,NeurIPS2021,-999
Formalizing the Generalization-Forgetting Trade-off in Continual Learning,"Krishnan Raghavan, Prasanna Balaprakash",2021,NeurIPS2021,-999
Risk-Aware Transfer in Reinforcement Learning using Successor Features,"Michael Gimelfarb, Andre Barreto, Scott Sanner, Chi-Guhn Lee",2021,NeurIPS2021,-999
Causal Inference for Event Pairs in Multivariate Point Processes,"Tian Gao, Dharmashankar Subramanian, Debarun Bhattacharjya, Xiao Shou, Nicholas Mattei, Kristin P Bennett",2021,NeurIPS2021,-999
Evaluating model performance under worst-case subpopulations,"Mike Li, Hongseok Namkoong, Shangzhou Xia",2021,NeurIPS2021,-999
Privately Publishable Per-instance Privacy,"Rachel Redberg, Yu-Xiang Wang",2021,NeurIPS2021,-999
Understanding the Limits of Unsupervised Domain Adaptation via Data Poisoning,"Akshay Mehra, Bhavya Kailkhura, Pin-Yu Chen, Jihun Hamm",2021,NeurIPS2021,-999
Coresets for Clustering with Missing Values,"Vladimir Braverman, Shaofeng Jiang, Robert Krauthgamer, Xuan Wu",2021,NeurIPS2021,-999
Boosting with Multiple Sources,"Corinna Cortes, Mehryar Mohri, Dmitry Storcheus, Ananda Theertha Suresh",2021,NeurIPS2021,-999
Dynamic Neural Representational Decoders for High-Resolution Semantic Segmentation,"Bowen Zhang, Yifan liu, Zhi Tian, Chunhua Shen",2021,NeurIPS2021,-999
Dense Keypoints via Multiview Supervision,"Zhixuan Yu, Haozheng Yu, Long Sha, Sujoy Ganguly, Hyun Soo Park",2021,NeurIPS2021,-999
Scatterbrain: Unifying Sparse and Low-rank Attention,"Beidi Chen, Tri Dao, Eric Winsor, Zhao Song, Atri Rudra, Christopher Ré",2021,NeurIPS2021,-999
"PTR: A Benchmark for Part-based Conceptual, Relational, and Physical Reasoning","Yining Hong, Li Yi, Josh Tenenbaum, Antonio Torralba, Chuang Gan",2021,NeurIPS2021,-999
Property-Aware Relation Networks for Few-Shot Molecular Property Prediction,"Yaqing Wang, Abulikemu Abuduweili, Quanming Yao, Dejing Dou",2021,NeurIPS2021,-999
Differentially Private Learning with Adaptive Clipping,"Galen Andrew, Om Thakkar, Brendan McMahan, Swaroop Ramaswamy",2021,NeurIPS2021,-999
Can Less be More? When Increasing-to-Balancing Label Noise Rates Considered Beneficial,"Yang Liu, Jialu Wang",2021,NeurIPS2021,-999
Projected GANs Converge Faster,"Axel Sauer, Kashyap Chitta, Jens Müller, Andreas Geiger",2021,NeurIPS2021,-999
Generating High-Quality Explanations for Navigation in Partially-Revealed Environments,Gregory Stein,2021,NeurIPS2021,-999
De-randomizing MCMC dynamics with the diffusion Stein operator,"Zheyang Shen, Markus Heinonen, Samuel Kaski",2021,NeurIPS2021,-999
Sparsely Changing Latent States for Prediction and Planning in Partially Observable Domains,"Christian Gumbsch, Martin V. Butz, Georg Martius",2021,NeurIPS2021,-999
PreferenceNet: Encoding Human Preferences in Auction Design with Deep Learning,"Neehar Peri, Michael Curry, Samuel Dooley, John Dickerson",2021,NeurIPS2021,-999
Large-Scale Learning with Fourier Features and Tensor Decompositions,"Frederiek Wesel, Kim Batselier",2021,NeurIPS2021,-999
Hash Layers For Large Sparse Models,"Stephen Roller, Sainbayar Sukhbaatar, arthur szlam, Jason Weston",2021,NeurIPS2021,-999
Sliced Mutual Information: A Scalable Measure of Statistical Dependence,"Ziv Goldfeld, Kristjan Greenewald",2021,NeurIPS2021,-999
Emergent Communication under Varying Sizes and Connectivities,"Jooyeon Kim, Alice Oh",2021,NeurIPS2021,-999
Deep Bandits Show-Off: Simple and Efficient Exploration with Deep Networks,"Rong Zhu, Mattia Rigotti",2021,NeurIPS2021,-999
Regret Minimization Experience Replay in Off-Policy Reinforcement Learning,"Xu-Hui Liu, Zhenghai Xue, Jingcheng Pang, Shengyi Jiang, Feng Xu, Yang Yu",2021,NeurIPS2021,-999
Relative Uncertainty Learning for Facial Expression Recognition,"Yuhang Zhang, Chengrui Wang, Weihong Deng",2021,NeurIPS2021,-999
An Information-theoretic Approach to Distribution Shifts,"Marco Federici, Ryota Tomioka, Patrick Forré",2021,NeurIPS2021,-999
TRS: Transferability Reduced Ensemble via Promoting Gradient Diversity and Model Smoothness,"Zhuolin Yang, Linyi Li, Xiaojun Xu, Shiliang Zuo, Qian Chen, Pan Zhou, Benjamin Rubinstein, Ce Zhang, Bo Li",2021,NeurIPS2021,-999
Towards Sample-Optimal Compressive Phase Retrieval with Sparse and Generative Priors,"Zhaoqiang Liu, Subhroshekhar Ghosh, Jonathan Scarlett",2021,NeurIPS2021,-999
Moser Flow: Divergence-based Generative Modeling on Manifolds,"Noam Rozen, Aditya Grover, Maximilian Nickel, Yaron Lipman",2021,NeurIPS2021,-999
Structure-Aware Random Fourier Kernel for Graphs,"Jinyuan Fang, Qiang Zhang, Zaiqiao Meng, Shangsong Liang",2021,NeurIPS2021,-999
Diffusion Schrödinger Bridge with Applications to Score-Based Generative Modeling,"Valentin De Bortoli, James Thornton, Jeremy Heng, Arnaud Doucet",2021,NeurIPS2021,-999
Improving Transferability of Representations via Augmentation-Aware Self-Supervision,"Hankook Lee, Kibok Lee, Kimin Lee, Honglak Lee, Jinwoo Shin",2021,NeurIPS2021,-999
Long-Short Transformer: Efficient Transformers for Language and Vision,"Chen Zhu, Wei Ping, Chaowei Xiao, Mohammad Shoeybi, Tom Goldstein, Anima Anandkumar, Bryan Catanzaro",2021,NeurIPS2021,-999
Post-Training Sparsity-Aware Quantization,"Gil Shomron, Freddy Gabbay, Samer Kurzum, Uri Weiser",2021,NeurIPS2021,-999
The Implicit Bias of Minima Stability: A View from Function Space,"Rotem Mulayoff, Tomer Michaeli, Daniel Soudry",2021,NeurIPS2021,-999
Breaking the Sample Complexity Barrier to Regret-Optimal Model-Free Reinforcement Learning,"Gen Li, Laixi Shi, Yuxin Chen, Yuantao Gu, Yuejie Chi",2021,NeurIPS2021,-999
Robust Auction Design in the Auto-bidding World,"Santiago Balseiro, Yuan Deng, Jieming Mao, Vahab Mirrokni, Song Zuo",2021,NeurIPS2021,-999
Weighted model estimation for offline model-based reinforcement learning,"Toru Hishinuma, Kei Senda",2021,NeurIPS2021,-999
"Practical, Provably-Correct Interactive Learning in the Realizable Setting: The Power of True Believers","Julian Katz-Samuels, Blake Mason, Kevin G. Jamieson, Rob Nowak",2021,NeurIPS2021,-999
Deconditional Downscaling with Gaussian Processes,"Siu Lun Chau, Shahine Bouabid, Dino Sejdinovic",2021,NeurIPS2021,-999
Image Generation using Continuous Filter Atoms,"Ze Wang, Seunghyun Hwang, Zichen Miao, Qiang Qiu",2021,NeurIPS2021,-999
Latent Equilibrium: A unified learning theory for arbitrarily fast computation with arbitrarily slow neurons,"Paul Haider, Benjamin Ellenberger, Laura Kriener, Jakob Jordan, Walter Senn, Mihai A. Petrovici",2021,NeurIPS2021,-999
Learning Fast-Inference Bayesian Networks,"Vaidyanathan Peruvemba Ramaswamy, Stefan Szeider",2021,NeurIPS2021,-999
Per-Pixel Classification is Not All You Need for Semantic Segmentation,"Bowen Cheng, Alex Schwing, Alexander Kirillov",2021,NeurIPS2021,-999
Deep Markov Factor Analysis: Towards Concurrent Temporal and Spatial Analysis of fMRI Data,"Amirreza Farnoosh, Sarah Ostadabbas",2021,NeurIPS2021,-999
BooVAE: Boosting Approach for Continual Learning of VAE,"Evgenii Egorov, Anna Kuzina, Evgeny Burnaev",2021,NeurIPS2021,-999
Handling Long-tailed Feature Distribution in AdderNets,"Minjing Dong, Yunhe Wang, Xinghao Chen, Chang Xu",2021,NeurIPS2021,-999
Pessimism Meets Invariance: Provably Efficient Offline Mean-Field Multi-Agent RL,"Minshuo Chen, Yan Li, Ethan Wang, Zhuoran Yang, Zhaoran Wang, Tuo Zhao",2021,NeurIPS2021,-999
A Law of Iterated Logarithm for Multi-Agent Reinforcement Learning,"Gugan Chandrashekhar Thoppe, Bhumesh Kumar",2021,NeurIPS2021,-999
MOMA: Multi-Object Multi-Actor Activity Parsing,"Zelun Luo, Wanze Xie, Siddharth Kapoor, Yiyun Liang, Michael Cooper, Juan Carlos Niebles, Ehsan Adeli, Fei-Fei Li",2021,NeurIPS2021,-999
The Pareto Frontier of model selection for general Contextual Bandits,"Teodor Vanislavov Marinov, Julian Zimmert",2021,NeurIPS2021,-999
Teaching an Active Learner with Contrastive Examples,"Chaoqi Wang, Adish Singla, Yuxin Chen",2021,NeurIPS2021,-999
Structured Denoising Diffusion Models in Discrete State-Spaces,"Jacob Austin, Daniel D. Johnson, Jonathan Ho, Daniel Tarlow, Rianne van den Berg",2021,NeurIPS2021,-999
Emergent Communication of Generalizations,"Jesse Mu, Noah Goodman",2021,NeurIPS2021,-999
Distributed Machine Learning with Sparse Heterogeneous Data,"Dominic Richards, Sahand Negahban, Patrick Rebeschini",2021,NeurIPS2021,-999
Manipulating SGD with Data Ordering Attacks,"I Shumailov, Zakhar Shumaylov, Dmitry Kazhdan, Yiren Zhao, Nicolas Papernot, Murat A. Erdogdu, Ross J Anderson",2021,NeurIPS2021,-999
Graph Posterior Network: Bayesian Predictive Uncertainty for Node Classification,"Maximilian Stadler, Bertrand Charpentier, Simon Geisler, Daniel Zügner, Stephan Günnemann",2021,NeurIPS2021,-999
Locality Sensitive Teaching,"Zhaozhuo Xu, Beidi Chen, Chaojian Li, Weiyang Liu, Le Song, Yingyan Lin, Anshumali Shrivastava",2021,NeurIPS2021,-999
No-Press Diplomacy from Scratch,"Anton Bakhtin, David Wu, Adam Lerer, Noam Brown",2021,NeurIPS2021,-999
Remember What You Want to Forget: Algorithms for Machine Unlearning,"Ayush Sekhari, Jayadev Acharya, Gautam Kamath, Ananda Theertha Suresh",2021,NeurIPS2021,-999
Learning latent causal graphs via mixture oracles,"Bohdan Kivva, Goutham Rajendran, Pradeep Ravikumar, Bryon Aragam",2021,NeurIPS2021,-999
ErrorCompensatedX: error compensation for variance reduced algorithms,"Hanlin Tang, Yao Li, Ji Liu, Ming Yan",2021,NeurIPS2021,-999
Deep Contextual Video Compression,"Jiahao Li, Bin Li, Yan Lu",2021,NeurIPS2021,-999
On the Frequency Bias of Generative Models,"Katja Schwarz, Yiyi Liao, Andreas Geiger",2021,NeurIPS2021,-999
Learning curves of generic features maps for realistic datasets with a teacher-student model,"Bruno Loureiro, Cedric Gerbelot, Hugo Cui, Sebastian Goldt, Florent Krzakala, Marc Mezard, Lenka Zdeborová",2021,NeurIPS2021,-999
It Has Potential: Gradient-Driven Denoisers for Convergent Solutions to Inverse Problems,"Regev Cohen, Yochai Blau, Daniel Freedman, Ehud Rivlin",2021,NeurIPS2021,-999
Training Over-parameterized Models with Non-decomposable Objectives,"Harikrishna Narasimhan, Aditya K. Menon",2021,NeurIPS2021,-999
Reinforcement learning for optimization of variational quantum circuit architectures,"Mateusz Ostaszewski, Lea M. Trenkwalder, Wojciech Masarczyk, Eleanor Scerri, Vedran Dunjko",2021,NeurIPS2021,-999
Moshpit SGD: Communication-Efficient Decentralized Training on Heterogeneous Unreliable Devices,"Max Ryabinin, Eduard Gorbunov, Vsevolod Plokhotnyuk, Gennady Pekhimenko",2021,NeurIPS2021,-999
IRM—when it works and when it doesn't: A test case of natural language inference,"Yana Dranker, He He, Yonatan Belinkov",2021,NeurIPS2021,-999
Self-Supervised Learning Disentangled Group Representation as Feature,"Tan Wang, Zhongqi Yue, Jianqiang Huang, Qianru Sun, Hanwang Zhang",2021,NeurIPS2021,-999
SalKG: Learning From Knowledge Graph Explanations for Commonsense Reasoning,"Aaron Chan, Jiashu Xu, Boyuan Long, Soumya Sanyal, Tanishq Gupta, Xiang Ren",2021,NeurIPS2021,-999
Supervising the Transfer of Reasoning Patterns in VQA,"Corentin Kervadec, Christian Wolf, Grigory Antipov, Moez Baccouche, Madiha Nadri",2021,NeurIPS2021,-999
Conformal Bayesian Computation,"Edwin Fong, Chris C Holmes",2021,NeurIPS2021,-999
A Unified Approach to Fair Online Learning via Blackwell Approachability,"Evgenii Chzhen, Christophe Giraud, Gilles Stoltz",2021,NeurIPS2021,-999
Training Neural Networks is ER-complete,"Mikkel Abrahamsen, Linda Kleist, Tillmann Miltzow",2021,NeurIPS2021,-999
Understanding the Under-Coverage Bias in Uncertainty Estimation,"Yu Bai, Song Mei, Huan Wang, Caiming Xiong",2021,NeurIPS2021,-999
Decentralized Q-learning in Zero-sum Markov Games,"Muhammed Sayin, Kaiqing Zhang, David Leslie, Tamer Basar, Asuman Ozdaglar",2021,NeurIPS2021,-999
Fast Certified Robust Training with Short Warmup,"Zhouxing Shi, Yihan Wang, Huan Zhang, Jinfeng Yi, Cho-Jui Hsieh",2021,NeurIPS2021,-999
Vector-valued Distance and Gyrocalculus on the Space of Symmetric Positive Definite Matrices,"Federico López, Beatrice  Pozzetti, Steve Trettel, Michael Strube, Anna Wienhard",2021,NeurIPS2021,-999
Improved Transformer for High-Resolution GANs,"Long Zhao, Zizhao Zhang, Ting Chen, Dimitris Metaxas, Han Zhang",2021,NeurIPS2021,-999
Learning High-Precision Bounding Box for Rotated Object Detection via Kullback-Leibler Divergence,"Xue Yang, Xiaojiang Yang, Jirui Yang, Qi Ming, Wentao Wang, Qi Tian, Junchi Yan",2021,NeurIPS2021,-999
On Locality of Local Explanation Models,"Sahra Ghalebikesabi, Lucile Ter-Minassian, Karla DiazOrdaz, Chris C Holmes",2021,NeurIPS2021,-999
FlexMatch: Boosting Semi-Supervised Learning with Curriculum Pseudo Labeling,"Bowen Zhang, Yidong Wang, Wenxin Hou, HAO WU, Jindong Wang, Manabu Okumura, Takahiro Shinozaki",2021,NeurIPS2021,-999
Relative Flatness and Generalization,"Henning Petzka, Michael Kamp, Linara Adilova, Cristian Sminchisescu, Mario Boley",2021,NeurIPS2021,-999
The Image Local Autoregressive Transformer,"Chenjie Cao, Yuxin Hong, Xiang Li, Chengrong Wang, Chengming Xu, Yanwei Fu, Xiangyang Xue",2021,NeurIPS2021,-999
Towards Multi-Grained Explainability for Graph Neural Networks,"Xiang Wang, Yingxin Wu, An Zhang, Xiangnan He, Tat-Seng Chua",2021,NeurIPS2021,-999
Behavior From the Void: Unsupervised Active Pre-Training,"Hao Liu, Pieter Abbeel",2021,NeurIPS2021,-999
Autonomous Reinforcement Learning via Subgoal Curricula,"Archit Sharma, Abhishek Gupta, Sergey Levine, Karol Hausman, Chelsea Finn",2021,NeurIPS2021,-999
Statistically and Computationally Efficient Linear Meta-representation Learning,"Kiran K. Thekumparampil, Prateek Jain, Praneeth Netrapalli, Sewoong Oh",2021,NeurIPS2021,-999
Decentralized Learning in Online Queuing Systems,"Flore Sentenac, Etienne Boursier, Vianney Perchet",2021,NeurIPS2021,-999
Explainable Semantic Space by Grounding Language to Vision with Cross-Modal Contrastive Learning,"Yizhen Zhang, Minkyu Choi, Kuan Han, Zhongming Liu",2021,NeurIPS2021,-999
BulletTrain: Accelerating Robust Neural Network Training via Boundary Example Mining,"Weizhe Hua, Yichi Zhang, Chuan Guo, Zhiru Zhang, G. Edward Suh",2021,NeurIPS2021,-999
Neural Distance Embeddings for Biological Sequences,"Gabriele Corso, Zhitao Ying, Michal Pándy, Petar Veličković, Jure Leskovec, Pietro Liò",2021,NeurIPS2021,-999
Fitting summary statistics of neural data with a differentiable spiking network simulator,"Guillaume Bellec, Shuqi Wang, Alireza Modirshanechi, Johanni Brea, Wulfram Gerstner",2021,NeurIPS2021,-999
PerSim: Data-Efficient Offline Reinforcement Learning with Heterogeneous Agents via Personalized Simulators,"Anish Agarwal, Abdullah Alomar, Varkey Alumootil, Devavrat Shah, Dennis Shen, Zhi Xu, Cindy Yang",2021,NeurIPS2021,-999
Online Sign Identification: Minimization of the Number of Errors in Thresholding Bandits,"Reda Ouhamma, Odalric-Ambrym Maillard, Vianney Perchet",2021,NeurIPS2021,-999
All Tokens Matter: Token Labeling for Training Better Vision Transformers,"Zi-Hang Jiang, Qibin Hou, Li Yuan, Daquan Zhou, Yujun Shi, Xiaojie Jin, Anran Wang, Jiashi Feng",2021,NeurIPS2021,-999
Partition and Code: learning how to compress graphs,"Giorgos Bouritsas, Andreas Loukas, Nikolaos Karalias, Michael Bronstein",2021,NeurIPS2021,-999
Knowledge-inspired 3D Scene Graph Prediction in Point Cloud,"Shoulong Zhang, shuai li, Aimin Hao, Hong Qin",2021,NeurIPS2021,-999
Online Variational Filtering and Parameter Learning,"Andrew Campbell, Yuyang Shi, Thomas Rainforth, Arnaud Doucet",2021,NeurIPS2021,-999
Heavy Ball Neural Ordinary Differential Equations,"Hedi Xia, Vai Suliafu, Hangjie Ji, Tan Nguyen, Andrea Bertozzi, Stanley Osher, Bao Wang",2021,NeurIPS2021,-999
"Structure learning in polynomial time: Greedy algorithms, Bregman information, and exponential families","Goutham Rajendran, Bohdan Kivva, Ming Gao, Bryon Aragam",2021,NeurIPS2021,-999
On the Sample Complexity of Learning under Geometric Stability,"Alberto Bietti, Luca Venturi, Joan Bruna",2021,NeurIPS2021,-999
SIMILAR: Submodular Information Measures Based Active Learning In Realistic Scenarios,"Suraj Kothawade, Nathan Beck, Krishnateja Killamsetty, Rishabh Iyer",2021,NeurIPS2021,-999
Monte Carlo Tree Search With Iteratively Refining State Abstractions,"Samuel Sokota, Caleb Y Ho, Zaheen Ahmad, J. Zico Kolter",2021,NeurIPS2021,-999
Flattening Sharpness for Dynamic Gradient Projection Memory Benefits Continual Learning,"Danruo DENG, Guangyong Chen, Jianye Hao, Qiong Wang, Pheng-Ann Heng",2021,NeurIPS2021,-999
Taxonomizing local versus global structure in neural network loss landscapes,"Yaoqing Yang, Liam Hodgkinson, Ryan Theisen, Joe Zou, Joseph E. Gonzalez, Kannan Ramchandran, Michael W. Mahoney",2021,NeurIPS2021,-999
Learning Models for Actionable Recourse,"Alexis Ross, Himabindu Lakkaraju, Osbert Bastani",2021,NeurIPS2021,-999
Efficient and Accurate Gradients for Neural SDEs,"Patrick Kidger, James Foster, Xuechen (Chen) Li, Terry Lyons",2021,NeurIPS2021,-999
EIGNN: Efficient Infinite-Depth Graph Neural Networks,"Juncheng Liu, Kenji Kawaguchi, Bryan Hooi, Yiwei Wang, Xiaokui Xiao",2021,NeurIPS2021,-999
Fractal Structure and Generalization Properties of Stochastic Optimization Algorithms,"Alexander Camuto, George Deligiannidis, Murat A. Erdogdu, Mert Gurbuzbalaban, Umut Simsekli, Lingjiong  Zhu",2021,NeurIPS2021,-999
An Infinite-Feature Extension for Bayesian ReLU Nets That Fixes Their Asymptotic Overconfidence,"Agustinus Kristiadi, Matthias Hein, Philipp Hennig",2021,NeurIPS2021,-999
